Category,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_1h_in_currency,roi/times,roi/currency,roi/percentage
Harmony Ecosystem,tranquility-city,lumen,Tranquility City,https://assets.coingecko.com/coins/images/21813/large/LVuXhMQ.png?1640070267,0.01289441,0,,193364,0.111281,0.01324837,0.01188425,0.00088923,7.40709,0,0,0,15000000,15000000,2.59,-99.50911,2022-01-18T22:34:03.867Z,0.00614587,106.86486,2023-01-02T02:02:46.241Z,,2023-03-18T16:56:05.702Z,1.449081541,,,
Harmony Ecosystem,wbnb,wbnb,Wrapped BNB,https://assets.coingecko.com/coins/images/12591/large/binance-coin-logo.png?1600947313,337.44,0,,,46671046,348.08,331.91,2.68,0.79961,0,0,0,2734361.843,,687.22,-51.44693,2021-05-10T06:42:40.273Z,23.6,1313.65377,2020-09-24T13:48:40.532Z,,2023-03-18T16:57:57.638Z,0.9316642972,,,
Harmony Ecosystem,weth,weth,WETH,https://assets.coingecko.com/coins/images/2518/large/weth.png?1628852295,1803.28,0,,,1097479596,1838.44,1723.39,79.89,4.63565,0,0,0,3750157.901,,4863.7,-63.46306,2021-11-10T16:29:22.565Z,3.95E-16,450293484334308600000,2020-10-28T10:54:30.835Z,,2023-03-18T16:57:58.802Z,0.4133074583,,,
Harmony Ecosystem,cheesedao,cheez,CheeseDAO,https://assets.coingecko.com/coins/images/21169/large/cheze.jpg?1638438169,2.03,0,,,0.106562,2.07,2,-0.03262371135,-1.57963,0,0,0,80366.722,,595.2,-99.65849,2021-12-02T09:49:06.019Z,1.1,84.42156,2022-11-13T09:31:33.242Z,,2023-03-17T18:48:43.799Z,,,,
Harmony Ecosystem,wrapped-avax,wavax,Wrapped AVAX,https://assets.coingecko.com/coins/images/15075/large/wrapped-avax.png?1629873618,17.48,0,,,58408733,18.14,16.52,0.963892,5.83564,0,0,0,,,2000.68,-99.13563,2022-12-17T21:19:43.450Z,7.91,118.69949,2022-12-12T20:49:46.006Z,,2023-03-18T16:57:31.010Z,-0.1052356164,,,
Harmony Ecosystem,bitcoin-br,btcbr,Bitcoin BR,https://assets.coingecko.com/coins/images/21205/large/btcbr.png?1661666691,0.00000158,0,,3325948899236,10.84,,,,,,,0,2.1E+18,2.1E+18,17100184,-100,2022-01-08T21:57:49.110Z,3.28E-08,4722.67703,2022-08-30T12:34:44.520Z,,2023-03-16T18:31:16.468Z,,,,
Harmony Ecosystem,wrapped-cro,wcro,Wrapped CRO,https://assets.coingecko.com/coins/images/20401/large/cro.jpg?1636970445,0.072155,0,,,3171699,0.074526,0.071385,0.00029873,0.41573,0,0,0,570096341,,0.937335,-92.3468,2021-11-24T17:19:18.522Z,0.055066,30.27403,2022-12-20T00:23:34.584Z,,2023-03-18T16:57:54.839Z,-0.3352050378,,,
Harmony Ecosystem,wrapped-fantom,wftm,Wrapped Fantom,https://assets.coingecko.com/coins/images/16036/large/Fantom.png?1622679930,0.492134,0,,,35681171,0.530443,0.44868,0.04345446,9.68496,0,0,0,,,3.47,-85.99651,2021-10-26T10:15:01.222Z,0.154247,214.82821,2021-07-20T04:33:23.607Z,,2023-03-18T16:57:51.081Z,-1.473122689,,,
Harmony Ecosystem,wrapped-one,wone,Wrapped One,https://assets.coingecko.com/coins/images/18183/large/wonelogo.png?1630919349,0.0224823,0,,5473181,90395,0.0230419,0.020517,0.0019653,9.57889,0,0,0,244255327,244255327,0.381054,-94.19225,2021-10-26T09:31:40.947Z,0.00938651,135.77061,2022-12-31T09:06:28.459Z,,2023-03-18T16:57:43.345Z,1.225624074,,,
Harmony Ecosystem,openxswap,openx,OpenXSwap,https://assets.coingecko.com/coins/images/27663/large/sx7muGTv_400x400.jpeg?1665116515,0.107789,0,,,171784,0.123243,0.106257,0.00031203,0.29032,0,0,0,16621649.52,,0.184023,-41.65253,2023-02-25T12:51:12.702Z,0.02061861,420.75655,2022-12-29T02:03:54.326Z,,2023-03-18T16:56:18.512Z,-6.955353082,,,
Harmony Ecosystem,artemis,mis,Artemis,https://assets.coingecko.com/coins/images/18916/large/136704691-920ef315-4906-4a82-bca1-144b07dea3fb.png?1633919295,0.00020503,0,,,37.9,0.0002106,0.00018816,0.00001687,8.96678,0,0,0,3099300.348,,6.41,-99.99684,2021-10-28T10:11:49.881Z,0.00010186,98.45929,2022-12-30T13:04:12.182Z,,2023-03-18T16:56:04.428Z,1.494973564,,,
Harmony Ecosystem,paper-fantom,paper,Paper,https://assets.coingecko.com/coins/images/23510/large/PAPERLOGOCryptoLink1-1.png?1669717863,0.059246,0,,2964518,3409.6,0.061669,0.051755,0.00749114,14.47421,0,0,0,,50000000,16.53,-99.64272,2022-02-10T04:14:26.195Z,0.00339366,1640.51684,2022-12-31T18:11:32.183Z,,2023-03-18T16:57:26.611Z,-0.7812282754,,,
Harmony Ecosystem,paradisefi,eden,ParadiseFi,https://assets.coingecko.com/coins/images/19404/large/paradisefi.PNG?1635199656,7.22E-07,0,,,0.675376,7.41E-07,6.60E-07,6.20E-08,9.39553,0,0,0,1000000000,,0.0197412,-99.99639,2021-10-26T17:22:10.845Z,3.49E-07,103.66244,2022-12-29T21:09:14.650Z,,2023-03-18T16:56:05.447Z,1.449081541,,,
Harmony Ecosystem,openswap-token,openx,OpenSwap.One,https://assets.coingecko.com/coins/images/19274/large/X_color.png?1654833718,0.00213004,0,,,49.12,0.00219094,0.00194908,0.0001616,8.20945,0,0,0,17261456,,0.729915,-99.71133,2021-10-24T19:29:06.852Z,0.00091181,131.0846,2022-12-30T12:44:29.967Z,,2023-03-18T16:57:20.018Z,1.448901972,,,
Harmony Ecosystem,onemoon,onemoon,OneMoon,https://assets.coingecko.com/coins/images/17702/large/ONEMOON_%281%29.jpg?1629077134,1.19E-10,0,,119154,1.32,,,,,,,0,1E+15,1E+15,9.22E-09,-98.70746,2021-12-27T17:28:53.634Z,3.19E-11,273.76504,2023-01-04T21:10:52.931Z,,2023-03-16T02:38:35.608Z,,,,
Healthcare,humanscape,hum,Humanscape,https://assets.coingecko.com/coins/images/4243/large/Webp.net-resizeimage_%2836%29.png?1547039574,0.106972,97710233,299,116037401,2283134,0.109437,0.106157,-0.0002650091184,-0.24712,471751,0.48515,913409273.4,1084734273,1084734273,0.994652,-89.2456,2021-11-18T02:20:53.594Z,0.00006688,159848.9164,2019-01-27T00:00:00.000Z,9.697235607,usd,969.7235607,2023-03-18T16:58:57.407Z,0.7201671019,
Healthcare,solve-care,solve,SOLVE,https://assets.coingecko.com/coins/images/1768/large/Solve.Token_logo_200_200_wiyhout_BG.png?1575869846,0.03167557,16466968,829,,1253167,0.03328684,0.03112434,0.00022172,0.70489,848.05,0.00515,520000000,1000000000,,4.89,-99.35764,2018-01-10T00:00:00.000Z,0.02041548,53.91442,2022-12-31T04:46:26.416Z,-0.6832442882,usd,-68.32442882,2023-03-18T16:58:52.418Z,-0.6338432514,
Healthcare,lympo,lym,Lympo,https://assets.coingecko.com/coins/images/2620/large/lympo_token.png?1547036775,0.00261736,2204513,1672,,512276,0.00278882,0.00203809,0.00052281,24.9607,429477,24.19537,843500000,1000000000,,0.142061,-98.16815,2018-06-01T03:34:42.499Z,0.0009677,168.92168,2022-11-15T10:04:23.103Z,-0.9419678697,eth,-94.19678697,2023-03-18T16:59:13.578Z,-0.8882086343,
Healthcare,dentacoin,dcn,Dentacoin,https://assets.coingecko.com/coins/images/850/large/dentacoin.png?1547034647,0.0000019,1352284,1920,,125.88,0.00000228,0.00000185,-1.77E-07,-8.5536,-121426.8683,-8.23953,710839308006,8000000000000,,0.0059853,-99.96828,2018-01-07T00:00:00.000Z,4.02E-08,4618.87766,2021-01-27T19:51:03.335Z,,,,2023-03-18T16:58:53.999Z,0.03328256895,
Healthcare,triall,trl,Triall,https://assets.coingecko.com/coins/images/18679/large/-B7ftfN8_400x400.png?1632964301,0.059101,1309061,1946,,74205,0.068487,0.057566,-0.008472993323,-12.53876,-185232.8876,-12.39601,22172493.01,172117836.2,,0.975557,-94.00626,2021-11-04T18:48:22.405Z,0.00994093,488.19766,2022-12-19T03:21:59.431Z,,,,2023-03-18T16:58:32.551Z,1.440550027,
Healthcare,medicalchain,mtn,Medicalchain,https://assets.coingecko.com/coins/images/2850/large/medicalchain.png?1547037019,0.00157793,362401,2607,,13994.86,0.00167999,0.00153919,0.00000213,0.13514,-6673.252987,-1.8081,231528335.7,500000000,,0.35886,-99.55985,2018-02-10T00:00:00.000Z,0.00091646,72.35075,2023-01-01T10:15:59.957Z,-0.9921103359,usd,-99.21103359,2023-03-18T16:59:12.611Z,0.7262742926,
Healthcare,lyfe-2,lyfe,Lyfe,https://assets.coingecko.com/coins/images/28608/large/lyfe-32.png?1672388850,3.33,0,,,187.22,3.38,3.32,0.0134056,0.40377,0,0,0,260000,,4.12,-19.12467,2023-03-12T11:30:27.419Z,3.22,3.40817,2023-03-10T00:11:05.140Z,,,,2023-03-18T16:43:14.313Z,1.60E-13,
Healthcare,innovative-bioresearch,innbc,Innovative Bioresearch Coin,https://assets.coingecko.com/coins/images/4043/large/INNBC.png?1582800857,9.68E-09,0,,,9.59,9.69E-09,9.59E-09,9.24E-11,0.96356,0,0,0,6874254004163,,99.66,-100,2020-05-18T19:38:49.109Z,7.99E-10,1111.34769,2022-08-14T07:45:58.113Z,-0.9999999917,usd,-99.99999917,2023-03-17T18:41:08.968Z,,
Healthcare,etheal,heal,Etheal,https://assets.coingecko.com/coins/images/3267/large/heal.png?1547037807,0.01103401,0,,,0,0.01103401,0.01103401,0,0,0,0,0,92000000,,1.011,-98.90912,2021-05-17T08:54:19.123Z,0.00146026,655.61833,2020-02-04T13:25:12.002Z,-0.9854662647,usd,-98.54662647,2023-03-18T14:00:46.604Z,,
HECO Chain Ecosystem,mdex,mdx,Mdex,https://assets.coingecko.com/coins/images/13775/large/mdex.png?1611739676,0.088369,82673825,339,,9206185,0.092529,0.07762,0.00633452,7.72176,4608865,5.90388,950086345,1060000000,,10.11,-99.154,2021-02-22T07:08:38.957Z,0.059706,43.31812,2022-09-28T09:14:41.492Z,,2023-03-18T16:59:58.542Z,2.346616842,,,
HECO Chain Ecosystem,beefy-finance,bifi,Beefy.Finance,https://assets.coingecko.com/coins/images/12704/large/token.png?1601876182,494.88,39457760,530,39457760,1311135,511.55,485.98,3.16,0.64363,130454,0.33171,80000,80000,80000,4116.95,-88.15754,2021-03-16T07:18:09.597Z,3.28,14752.95949,2020-10-14T12:57:00.538Z,,2023-03-18T17:00:07.986Z,0.7421081283,,,
HECO Chain Ecosystem,auto,auto,Auto,https://assets.coingecko.com/coins/images/13751/large/autofarm_icon_200x200.png?1611494288,253.92,19359852,773,20340788,2065963,262.71,248.53,5.4,2.17083,475365,2.51723,76141.99432,80638.18933,80000,13988.94,-98.19793,2021-02-20T01:09:50.839Z,22.81,1005.15395,2021-01-24T16:31:21.151Z,,2023-03-18T16:59:45.167Z,0.4536213111,,,
HECO Chain Ecosystem,swftcoin,swftc,SWFTCOIN,https://assets.coingecko.com/coins/images/2346/large/SWFTCoin.jpg?1618392022,0.00123545,11064183,961,,1303066,0.0012773,0.00117447,0.00004913,4.14136,478953,4.52473,8958999999,10000000000,,0.02602909,-95.27451,2018-02-18T00:00:00.000Z,0.00046438,164.87036,2020-03-13T02:24:45.240Z,,2023-03-18T17:00:16.776Z,0.6992474811,,,
HECO Chain Ecosystem,antimatter,matter,AntiMatter,https://assets.coingecko.com/coins/images/14112/large/antimatter_icon.png?1614395992,0.117015,3889086,1412,,268877,0.122388,0.116565,-0.001672963844,-1.40954,-46830.21915,-1.18982,33194608.21,100000000,,6.05,-98.04833,2021-04-08T22:44:36.228Z,1.55E-13,76000118686791,2021-07-23T17:36:57.982Z,,2023-03-18T17:00:17.024Z,-0.6910072258,,,
HECO Chain Ecosystem,sashimi,sashimi,Sashimi,https://assets.coingecko.com/coins/images/12427/large/SashimiSwap-200x200.png?1601347413,0.00609502,1374151,1909,1399075,17707.25,0.00629713,0.00593628,-0.0001579794554,-2.52646,-28876.75303,-2.05817,223693662.7,227751000.5,227751000.5,6.2,-99.90119,2020-09-10T18:48:31.421Z,8.31E-09,73718758.88,2022-04-13T09:59:51.034Z,,2023-03-18T16:59:12.207Z,0.9634997777,,,
HECO Chain Ecosystem,makiswap,maki,MakiSwap,https://assets.coingecko.com/coins/images/16051/large/makiswap.jpg?1622691783,0.00354462,1237973,1981,,97311,0.0039139,0.00350991,-0.0003641490438,-9.3162,-119793.5427,-8.82284,349205682.2,349205682.2,,1.34,-99.73384,2021-06-03T10:06:42.142Z,0.00072041,396.00799,2022-11-25T08:20:46.204Z,,2023-03-18T16:58:40.620Z,-0.1351648879,,,
HECO Chain Ecosystem,filda,filda,Filda,https://assets.coingecko.com/coins/images/13934/large/76676995.png?1639866866,0.00219185,429818,2507,1110577,1798.95,0.00223615,0.00209455,0.00008913,4.23888,22325,5.4785,193510841,500000000,500000000,2.36,-99.90705,2021-02-20T01:00:26.617Z,0.00182394,20.44654,2023-03-11T19:29:24.718Z,,2023-03-18T16:59:52.293Z,-0.6453681432,,,
HECO Chain Ecosystem,channels,can,Channels,https://assets.coingecko.com/coins/images/14093/large/KpSUqAH.png?1614229582,0.00028251,207817,2872,283818,4327.62,0.00030116,0.00027568,-0.0000186549312,-6.19431,-12362.0452,-5.61454,732220024,1000000000,1000000000,84.31,-99.99966,2021-02-25T14:18:03.078Z,0.0002736,3.86361,2023-03-17T10:15:17.580Z,,2023-03-18T16:59:53.242Z,1.941968786,,,
HECO Chain Ecosystem,fire-protocol,fire,Fire Protocol,https://assets.coingecko.com/coins/images/13495/large/fire.jpg?1609165121,0.01191994,59283,3345,,14539.5,0.01213677,0.01177699,-0.000034142246,-0.28561,-43.79918332,-0.07383,4962790,100000000,,3.25,-99.6324,2021-03-19T09:04:46.205Z,0.00440577,171.4367,2022-05-19T04:59:24.244Z,,2023-03-18T16:59:52.337Z,-0.4748739352,,,
HECO Chain Ecosystem,krown,krw,KROWN,https://assets.coingecko.com/coins/images/16530/large/KRW_token_logo_200x200.png?1624343058,0.00000145,17329.4,3597,14456.88,26.94,0.00000145,0.0000014,3.47E-08,2.45854,419.24,2.47919,11986951417,9999999000,10000000000,0.00509555,-99.97193,2021-08-23T22:35:32.221Z,0.00000127,12.26313,2023-03-16T00:15:25.433Z,,2023-03-18T16:59:46.109Z,1.176374993,,,
HECO Chain Ecosystem,earndefi,edc,EarnDeFi,https://assets.coingecko.com/coins/images/15157/large/Wechat-IMG33-1.png?1619996384,1.37,0,,,1062.45,1.43,1.34,-0.02283902029,-1.63603,0,0,0,1100000,,18.06,-92.32976,2021-08-31T22:00:38.537Z,0.699721,97.93346,2023-03-10T01:28:25.255Z,,2023-03-18T16:59:52.451Z,-1.325118719,,,
HECO Chain Ecosystem,dogswap-token,dog,Dogeswap (HECO),https://assets.coingecko.com/coins/images/14647/large/WechatIMG3603.png?1617490414,0.00207049,0,,,58703,0.00218088,0.00204234,-0.00009669707076,-4.46187,0,0,0,61171977,,0.057341,-96.33758,2021-08-03T00:39:02.307Z,0.00050928,312.35509,2022-11-25T13:00:32.374Z,,2023-03-18T16:59:52.198Z,-0.2264776356,,,
HECO Chain Ecosystem,pilot,ptd,Pilot,https://assets.coingecko.com/coins/images/14442/large/logo.png?1616107071,0.00114876,0,,,291.78,0.00119401,0.00112513,-0.0000255382138,-2.17477,0,0,0,20882000,,1.46,-99.92019,2021-07-05T19:20:07.431Z,0.00057562,102.7494,2023-03-09T21:41:29.112Z,,2023-03-18T16:57:09.897Z,-0.6933268869,,,
HECO Chain Ecosystem,riceswap,rice,RiceSwap,https://assets.coingecko.com/coins/images/13985/large/RiceSq.png?1613463604,0.03421542,0,,,31824,0.04005353,0.03316967,-0.002300366786,-6.29965,0,0,0,456744,,95.22,-99.96406,2021-05-10T15:27:22.135Z,0.01620007,111.24397,2023-01-02T10:25:16.980Z,,2023-03-18T16:59:06.144Z,-1.741375447,,,
HECO Chain Ecosystem,converter-finance,con,Converter Finance,https://assets.coingecko.com/coins/images/14569/large/converter.png?1617074459,0.01207603,0,,,8374.65,0.01263646,0.01152728,0.00049423,4.26726,0,0,0,48609000,,3.14,-99.61275,2021-04-02T07:25:04.888Z,0.00126813,858.50911,2022-10-24T09:57:14.973Z,,2023-03-18T16:59:52.161Z,-4.143344001,,,
HECO Chain Ecosystem,bxh,bxh,BXH,https://assets.coingecko.com/coins/images/14936/large/qzfeN3Q.jpeg?1631512429,0.00302837,0,,,14776.05,0.00319959,0.00299305,-0.0001279895195,-4.05498,0,0,0,215202150,,1.12,-99.72803,2021-04-22T12:39:31.777Z,0.00111138,173.47541,2022-12-21T09:02:11.926Z,,2023-03-18T16:59:52.483Z,-0.1650779117,,,
HECO Chain Ecosystem,hecofi,hfi,HecoFi,https://assets.coingecko.com/coins/images/14045/large/8e113d8.png?1614033745,0.00003306,0,,,102.58,0.0000345,0.0000324,-4.36E-07,-1.30306,0,0,0,110103150,,0.455969,-99.99273,2021-02-24T09:39:50.968Z,0.00001868,77.37865,2023-03-09T21:41:04.066Z,,2023-03-18T16:59:52.174Z,-1.37221666,,,
HECO Chain Ecosystem,wrapped-huobi-token,wht,Wrapped Huobi,https://assets.coingecko.com/coins/images/14042/large/8524.png?1613980262,4.06,0,,,308124,4.24,3.92,-0.06078708193,-1.47561,0,0,0,12766282.19,,21.43,-80.85015,2023-03-09T22:03:20.517Z,1.85,121.22636,2023-03-09T21:45:59.731Z,,2023-03-18T16:59:52.121Z,-0.4621266112,,,
Identity,syscoin,sys,Syscoin,https://assets.coingecko.com/coins/images/119/large/Syscoin.png?1560401261,0.170738,120086908,261,128697552,2096609,0.17942,0.167266,-0.002806764336,-1.61731,-2091977.648,-1.71223,703153224.4,753571730.6,,1.3,-86.90611,2022-01-02T04:08:51.334Z,0.00020971,81205.72648,2015-02-22T00:00:00.000Z,,2023-03-18T19:14:44.031Z,0.1051924514,,,
Identity,project-galaxy,gal,Galxe,https://assets.coingecko.com/coins/images/24530/large/galaxy.jpg?1662517258,2.04,95151745,309,,38210785,2.18,1.76,0.278013,15.74643,12617928,15.28819,46545329.52,200000000,,18.32,-88.8381,2022-05-06T01:14:11.342Z,0.995853,105.33332,2022-12-30T08:45:31.123Z,,2023-03-18T19:15:09.045Z,0.5844099001,,,
Identity,civic,cvc,Civic,https://assets.coingecko.com/coins/images/788/large/civic-orange.png?1657246016,0.110669,88763810,322,,10746903,0.113423,0.107698,0.00273956,2.5383,2112645,2.4381,802000010,1000000000,,1.35,-91.75493,2018-01-03T00:00:00.000Z,0.01102541,908.6111,2020-03-13T02:15:34.328Z,,2023-03-18T19:15:03.646Z,-0.05225952379,0.1066875365,usd,10.66875365
Identity,selfkey,key,SelfKey,https://assets.coingecko.com/coins/images/2034/large/selfkey.png?1548608934,0.01091687,65479343,389,,44042590,0.01248368,0.01069086,-0.0004505263153,-3.96332,-2794653.132,-4.09329,5999999954,5999999954,,0.04331005,-75.15568,2018-06-30T11:41:14.603Z,0.00054507,1874.07229,2020-04-16T00:34:00.710Z,,2023-03-18T19:15:04.579Z,-1.755545319,-0.2722088208,usd,-27.22088208
Identity,metadium,meta,Metadium,https://assets.coingecko.com/coins/images/5247/large/META_Logo_black.png?1548833790,0.03292156,55520463,417,,3258229,0.03352101,0.03260545,0.00031611,0.9695,430775,0.78195,1687369624,2000000000,,0.452667,-92.71191,2021-04-01T01:24:04.623Z,0.00295026,1018.23161,2020-03-13T02:24:18.338Z,,2023-03-18T19:14:40.884Z,-0.2777551614,-0.8450494015,eth,-84.50494015
Identity,kilt-protocol,kilt,KILT Protocol,https://assets.coingecko.com/coins/images/20861/large/kilt.png?1637893150,0.436011,50579564,457,126748129,20709,0.460891,0.424541,0.00827534,1.93468,1016952,2.05185,115949625.2,157773554.4,290560000,9.8,-95.57947,2021-12-01T08:23:06.817Z,0.233855,85.19509,2022-12-19T09:20:44.152Z,,2023-03-18T19:13:04.363Z,-0.2126569997,,,
Identity,purefi,ufi,PureFi,https://assets.coingecko.com/coins/images/17341/large/purefi.PNG?1627362147,0.03721459,2170463,1679,3720900,62708,0.03821271,0.03670345,-0.0003524605766,-0.93822,-21705.47057,-0.99014,58331660.83,100000000,100000000,0.575568,-93.52755,2021-11-21T15:58:10.729Z,0.0047209,689.11638,2022-11-20T17:55:18.453Z,,2023-03-18T19:14:36.545Z,0.450458683,,,
Identity,metaverse-etp,etp,Metaverse ETP,https://assets.coingecko.com/coins/images/1086/large/metaverse.jpg?1547035053,0.023381,1921105,1723,,2894.86,0.023599,0.021438,0.00106895,4.7909,61346,3.29859,83471860.52,100000000,,5.56,-99.5788,2018-01-04T00:00:00.000Z,0.0207989,12.57223,2022-11-12T12:18:49.354Z,,2023-03-18T19:13:51.785Z,-0.3707175729,,,
Identity,idena,idna,Idena,https://assets.coingecko.com/coins/images/10548/large/idena200x200.png?1580852687,0.02315918,1503593,1861,,23949,0.02356622,0.02232866,0.00030024,1.31345,17456.68,1.17463,64966132.45,,,0.314136,-92.62285,2020-09-01T20:40:28.904Z,0.01025121,126.0636,2022-11-26T02:25:49.121Z,,2023-03-18T19:15:06.088Z,0.9210077999,,,
Identity,authencity,auth,Authencity,https://assets.coingecko.com/coins/images/26960/large/1.png?1661062419,0.03011046,0,,30110456,231.42,,,,,,,0,14300000,1000000000,0.114924,-73.79961,2022-08-25T01:20:14.983Z,0.01145225,162.92179,2022-08-28T05:55:04.891Z,,2023-03-10T20:02:53.010Z,,,,
Identity,baasid,baas,BaaSid,https://assets.coingecko.com/coins/images/5463/large/baasid.png?1547041199,0.0006643,0,,,75737,0.00067862,0.00065819,-0.000008979090171,-1.33364,0,0,0,10000000000,,0.02764465,-97.59488,2021-04-05T08:14:24.092Z,0.00021255,212.81853,2020-04-17T17:19:30.318Z,,2023-03-18T19:14:42.791Z,-0.06500643524,,,
Index,defipulse-index,dpi,DeFi Pulse Index,https://assets.coingecko.com/coins/images/12465/large/defi_pulse_index_set.png?1600051053,85.86,24669527,704,,85278,87.9,81.62,4.2,5.14766,1186035,5.05051,287341.8909,287341.8909,,656.49,-87.06479,2021-05-12T14:49:54.177Z,53.27,59.40996,2022-06-18T20:57:31.907Z,,2023-03-18T19:15:51.351Z,2.48610168,,,
Index,interest-compounding-eth-index,iceth,Interest Compounding ETH Index,https://assets.coingecko.com/coins/images/24483/large/icETH-token-logo.png?1647826356,1891.78,19497974,770,,175806,1984.63,1844.14,46.66,2.52881,473218,2.48738,10306.0888,10306.0888,,3550.84,-46.7856,2022-04-05T13:19:38.068Z,82.18,2199.33335,2022-06-14T02:17:41.560Z,,2023-03-18T19:15:32.558Z,0.3816654564,,,
Index,eth-2x-flexible-leverage-index,eth2x-fli,Index Coop - ETH 2x Flexible Leverage Index,https://assets.coingecko.com/coins/images/14392/large/ETH2x-FLI_%281%29.png?1615875910,12.09,16393242,830,,215006,12.28,11.19,0.899083,8.035,1244382,8.21436,1355694.851,1355694.851,,751.65,-98.39351,2021-03-16T07:17:44.769Z,4.45,171.58618,2022-06-18T20:54:17.179Z,,2023-03-18T19:15:22.525Z,0.3739106639,,,
Index,neutrino,xtn,Neutrino Index Token,https://assets.coingecko.com/coins/images/10117/large/USDN_Logo.jpg?1675223697,0.05521,5715683,1227,,80406,0.059921,0.04774422,0.00376467,7.31787,355998,6.64215,103935216,103930856.9,,2.52,-97.81039,2021-03-17T18:34:56.998Z,0.04774422,15.60504,2023-03-18T14:12:52.339Z,,2023-03-18T19:15:51.962Z,0.70365962,,,
Index,metaverse-index,mvi,Metaverse Index,https://assets.coingecko.com/coins/images/14684/large/MVI_logo.png?1617776444,29.8,5005298,1301,,21232,30.45,25.96,3.82,14.70316,640296,14.66886,167942.3273,167942.3273,,372.65,-92.01217,2021-11-25T10:15:50.405Z,15.09,97.24868,2022-12-31T10:56:35.424Z,,2023-03-18T19:15:30.401Z,0.4236765994,,,
Index,btc-2x-flexible-leverage-index,btc2x-fli,BTC 2x Flexible Leverage Index,https://assets.coingecko.com/coins/images/15406/large/Copy_of_BTC2x-FLI_token_logo.png?1646749417,7.42,2157603,1679,,26386,7.48,6.82,0.597623,8.759,190618,9.69089,289830.2339,289830.2339,,199.13,-96.27516,2021-05-11T19:39:34.307Z,2.71,174.14279,2022-11-22T07:05:12.392Z,,2023-03-18T19:15:42.786Z,0.2947853373,,,
Index,nft-index,nfti,NFT Index,https://assets.coingecko.com/coins/images/14215/large/nfti.png?1614992905,561.86,1253051,1965,,144.83,575.43,555.03,3.47,0.62229,8473.4,0.68082,2230.166759,2230.166759,,4809.18,-88.31684,2021-11-24T17:29:45.021Z,323.69,73.57849,2021-03-06T19:14:57.559Z,,2023-03-18T18:18:14.327Z,-0.05632635483,,,
Index,bankless-bed-index,bed,Bankless BED Index,https://assets.coingecko.com/coins/images/17175/large/BED_Logo_-_No_border.png?1626833695,62.24,1245849,1970,,166.07,63.47,60.12,2.12,3.52975,41471,3.44338,20013.35427,20013.35427,,198.73,-68.71727,2021-11-10T14:23:50.390Z,36.64,69.67389,2022-06-18T20:57:24.718Z,,2023-03-18T19:15:35.080Z,0.3819002524,,,
Index,scalara-nft-index,nfti,Scalara NFT Index,https://assets.coingecko.com/coins/images/23647/large/NFTI-logo-white-bg.png?1644910969,5.61,850711,2165,,226.47,5.73,5.52,-0.05882272683,-1.03686,11950.06,1.42473,151525,151525,,13.28,-57.73367,2022-04-02T01:14:56.209Z,3.26,72.03892,2022-06-18T17:43:09.365Z,,2023-03-18T17:00:51.726Z,,,,
Index,degen-index,degen,DEGEN Index,https://assets.coingecko.com/coins/images/14143/large/alpha_logo.png?1614651244,0.811479,686467,2267,686467,21776,0.919703,0.78976,0.00891231,1.11048,6629.69,0.97519,847000.6003,847000.6003,847000.6003,9.66,-91.60146,2021-04-15T19:48:41.988Z,0.504604,60.70785,2022-12-25T17:22:15.012Z,,2023-03-18T19:15:24.226Z,2.003788412,,,
Index,polylastic,polx,Polylastic,https://assets.coingecko.com/coins/images/15331/large/logo-mark-transparent_4x.png?1620570063,0.00005786,542380,2376,5892966,179120,0.00005989,0.00005509,0.00000217,3.89922,22968,4.42201,9203853442,100000000000,100000000000,0.00924608,-99.36331,2021-05-11T11:59:11.595Z,0.00003348,75.85185,2022-12-17T06:25:57.266Z,,2023-03-18T19:15:16.403Z,-0.4301890362,,,
Index,piedao-balanced-crypto-pie,bcp,PieDAO Balanced Crypto Pie,https://assets.coingecko.com/coins/images/13560/large/BCP.png?1609813753,1.21,505748,2417,,73.18,,,,,,,417152.3137,417152.3137,,5.68,-78.641,2021-11-13T16:55:25.925Z,0.215856,461.6614,2021-11-04T08:14:03.356Z,,2023-03-16T17:52:10.582Z,,,,
Index,total-crypto-market-cap-token,tcap,Total Crypto Market Cap,https://assets.coingecko.com/coins/images/14703/large/tcap.png?1617860242,130.55,437450,2499,437450,34696,134.96,118.13,12.03,10.15018,40408,10.17727,3353.734544,3353.734544,3353.734544,1099.88,-88.13106,2021-04-08T08:06:09.223Z,80.4,62.37159,2022-12-19T23:25:37.572Z,,2023-03-18T19:15:32.486Z,0.1383970295,,,
Index,piedao-defi,defi++,PieDAO DEFI++,https://assets.coingecko.com/coins/images/13304/large/piedao__.png?1607322674,1.19,411174,2530,,14122.83,1.21,1.17,-0.01783358816,-1.47761,8762.65,2.17753,345632.2827,345632.2827,,7.95,-85.06114,2021-05-12T08:09:42.971Z,0.736831,61.0975,2022-06-18T20:57:52.416Z,,2023-03-18T19:12:17.461Z,0.4368688866,,,
